,Unnamed: 0,Date,Time,Distance away,Unadjusted_Temp,Temperature,Overheated,Average ambient temperature
88,88.0,7/10/2020,15:2:19,217.39,29.33,36.28,No,24.91
89,89.0,7/10/2020,15:2:20,238.1,No,24.97,,
90,90.0,7/10/2020,15:2:36,526.32,,No,24.69,
91,91.0,7/10/2020,15:2:36,526.32,,No,24.69,
92,92.0,7/10/2020,15:2:36,500.0,,No,24.68,
93,93.0,7/10/2020,15:2:36,454.55,,No,24.68,
94,94.0,7/10/2020,15:2:37,454.55,,No,24.68,
95,95.0,7/10/2020,15:2:37,434.78,,No,24.68,
96,96.0,7/10/2020,15:2:37,400.0,,No,24.68,
97,97.0,7/10/2020,15:2:38,357.14,31.00,36.95,No,24.68
98,98.0,7/10/2020,15:2:38,357.14,31.00,36.95,No,24.68
99,99.0,7/10/2020,15:2:38,333.33,,No,24.68,
0,0.0,7/10/2020,15:2:38,277.78,,No,24.69,
1,1.0,7/10/2020,15:2:39,243.9,32.00,36.95,No,24.69
2,2.0,7/10/2020,15:2:39,243.9,32.00,36.95,No,24.69
3,3.0,7/10/2020,15:2:39,833.33,,No,24.69,
4,4.0,7/10/2020,15:2:41,156.25,32.00,36.95,Yes,24.69
5,5.0,7/10/2020,15:2:41,163.93,32.00,36.95,pause,24.69
6,6.0,7/10/2020,15:2:41,204.08,,No,24.69,
7,7.0,7/10/2020,15:2:46,500.0,30.00,36.95,No,24.54
8,8.0,7/10/2020,15:2:47,476.19,29.00,36.95,No,24.53
9,9.0,7/10/2020,15:2:49,400.0,30.00,36.95,No,24.52
10,10.0,7/10/2020,15:2:49,434.78,25.00,36.95,No,24.51
11,11.0,7/10/2020,15:2:49,416.67,,No,24.50,
12,12.0,7/10/2020,15:2:50,344.83,24.00,36.95,No,24.5
13,13.0,7/10/2020,15:2:50,384.62,No,24.49,,
14,14.0,7/10/2020,15:2:50,333.33,No,24.49,,
15,15.0,7/10/2020,15:2:51,322.58,No,24.48,,
16,16.0,7/10/2020,15:2:59,588.24,,No,24.24,
17,17.0,7/10/2020,15:2:59,588.24,,No,24.22,
18,18.0,7/10/2020,15:3:0,555.56,,No,24.20,
19,19.0,7/10/2020,15:3:0,500.0,,No,24.18,
20,20.0,7/10/2020,15:3:0,526.32,,No,24.15,
21,21.0,7/10/2020,15:3:0,555.56,,No,24.13,
22,22.0,7/10/2020,15:3:1,454.55,,No,24.12,
23,23.0,7/10/2020,15:3:1,434.78,29.00,36.95,No,24.11
24,24.0,7/10/2020,15:3:1,434.78,29.00,36.95,No,24.11
25,25.0,7/10/2020,15:3:2,400.0,29.00,36.95,No,24.1
26,26.0,7/10/2020,15:3:2,400.0,29.00,36.95,No,24.1
27,27.0,7/10/2020,15:3:2,370.37,30.00,36.95,No,24.09
28,28.0,7/10/2020,15:3:3,322.58,30.00,36.95,No,24.08
29,29.0,7/10/2020,15:3:3,277.78,30.00,36.95,No,24.07
30,30.0,7/10/2020,15:3:3,243.9,31.62,36.57,No,24.06
31,31.0,7/10/2020,15:3:3,256.41,31.62,36.57,No,24.05
32,32.0,7/10/2020,15:3:3,588.24,30.39,36.34,No,24.05
33,33.0,7/10/2020,15:3:4,217.39,,No,24.04,
34,34.0,7/10/2020,15:3:4,232.56,30.00,36.95,No,24.04
35,35.0,7/10/2020,15:3:4,263.16,31.00,36.95,No,24.04
36,36.0,7/10/2020,15:3:5,285.71,31.00,36.95,No,24.04
37,37.0,7/10/2020,15:3:5,476.19,29.00,36.95,No,24.04
38,38.0,7/10/2020,15:3:5,232.56,31.00,36.95,No,24.04
39,39.0,7/10/2020,15:3:5,434.78,29.04,36.99,No,24.04
40,40.0,7/10/2020,15:3:5,416.67,30.00,36.95,No,24.03
41,41.0,7/10/2020,15:3:5,454.55,30.00,36.95,No,24.03
42,42.0,7/10/2020,15:3:6,416.67,29.34,36.29,No,24.03
43,43.0,7/10/2020,15:3:6,434.78,30.00,36.95,No,24.03
44,44.0,7/10/2020,15:3:6,384.62,30.00,36.95,No,24.03
45,45.0,7/10/2020,15:3:6,175.44,30.00,36.95,Yes,24.03
46,46.0,7/10/2020,15:3:6,312.5,30.02,36.97,No,24.03
47,47.0,7/10/2020,15:3:6,588.24,,No,24.03,
48,48.0,7/10/2020,15:3:7,188.68,30.13,36.78,pause,24.03
49,49.0,7/10/2020,15:3:7,263.16,31.06,36.71,No,24.03
50,50.0,7/10/2020,15:3:7,196.08,30.96,36.91,pause,24.03
51,51.0,7/10/2020,15:3:7,238.1,31.45,36.40,No,24.04
52,52.0,7/10/2020,15:3:8,232.56,31.00,36.95,No,24.06
53,53.0,7/10/2020,15:3:8,454.55,29.00,36.95,No,24.06
54,54.0,7/10/2020,15:3:8,175.44,,No,24.06,
55,55.0,7/10/2020,15:3:8,196.08,31.00,36.95,pause,24.08
56,56.0,7/10/2020,15:3:8,434.78,30.00,36.95,No,24.08
57,57.0,7/10/2020,15:3:8,178.57,31.00,36.95,pause,24.1
58,58.0,7/10/2020,15:3:8,416.67,30.00,36.95,No,24.1
59,59.0,7/10/2020,15:3:8,169.49,31.00,36.95,pause,24.11
60,60.0,7/10/2020,15:3:8,400.0,,No,24.11,
61,61.0,7/10/2020,15:3:9,144.93,,No,24.12,
62,62.0,7/10/2020,15:3:9,119.05,32.20,36.85,pause,24.13
63,63.0,7/10/2020,15:3:9,123.46,31.00,36.95,pause,24.14
64,64.0,7/10/2020,15:3:10,322.58,,No,24.19,
65,65.0,7/10/2020,15:3:41,434.78,31.16,36.81,No,23.99
66,66.0,7/10/2020,15:3:41,400.0,27.67,36.62,No,24.0
67,67.0,7/10/2020,15:3:42,357.14,No,24.02,,
68,68.0,7/10/2020,15:3:55,588.24,29.00,36.95,No,23.77
69,69.0,7/10/2020,15:3:56,526.32,29.00,36.95,No,23.77
70,70.0,7/10/2020,15:3:56,476.19,29.00,36.95,No,23.77
71,71.0,7/10/2020,15:3:56,769.23,,No,23.77,
72,72.0,7/10/2020,15:3:56,454.55,29.00,36.95,No,23.76
73,73.0,7/10/2020,15:3:57,500.0,29.00,36.95,No,23.76
74,74.0,7/10/2020,15:3:57,476.19,29.00,36.95,No,23.76
75,75.0,7/10/2020,15:3:57,416.67,29.00,36.95,No,23.76
76,76.0,7/10/2020,15:3:58,416.67,29.00,36.95,No,23.76
77,77.0,7/10/2020,15:3:58,400.0,30.00,36.95,No,23.76
78,78.0,7/10/2020,15:3:58,400.0,28.00,36.95,No,23.76
79,79.0,7/10/2020,15:3:58,344.83,27.45,36.40,No,23.76
80,80.0,7/10/2020,15:3:59,357.14,25.89,36.84,No,23.78
81,81.0,7/10/2020,15:3:59,322.58,No,23.79,,
82,82.0,7/10/2020,15:3:59,312.5,No,23.80,,
83,83.0,7/10/2020,15:3:59,312.5,No,23.81,,
84,84.0,7/10/2020,15:4:6,769.23,,No,23.75,
85,85.0,7/10/2020,15:4:7,588.24,,No,23.74,
86,86.0,7/10/2020,15:4:7,526.32,,No,23.74,
87,87.0,7/10/2020,15:4:8,526.32,,No,23.74,
88,88.0,7/10/2020,15:4:8,555.56,,No,23.73,
89,89.0,7/10/2020,15:4:8,555.56,27.00,36.95,No,23.73
90,90.0,7/10/2020,15:4:8,500.0,,No,23.73,
91,91.0,7/10/2020,15:4:9,476.19,,No,23.73,
92,92.0,7/10/2020,15:4:9,476.19,28.00,36.95,No,23.73
93,93.0,7/10/2020,15:4:9,454.55,28.00,36.95,No,23.73
94,94.0,7/10/2020,15:4:10,434.78,28.00,36.95,No,23.73
95,95.0,7/10/2020,15:4:10,476.19,29.00,36.95,No,23.74
96,96.0,7/10/2020,15:4:10,400.0,29.00,36.95,No,23.74
97,97.0,7/10/2020,15:4:11,370.37,,No,23.75,
98,98.0,7/10/2020,15:4:11,357.14,30.00,36.95,No,23.75
99,99.0,7/10/2020,15:4:11,357.14,26.59,36.54,No,23.75
0,0.0,7/10/2020,15:4:14,322.58,28.07,36.72,No,23.75
1,1.0,7/10/2020,15:4:14,303.03,29.00,36.95,No,23.76
2,2.0,7/10/2020,15:4:14,277.78,29.00,36.95,No,23.78
3,3.0,7/10/2020,15:4:15,285.71,23.00,36.95,No,23.8
4,4.0,7/10/2020,15:4:15,277.78,No,23.81,,
5,5.0,7/10/2020,15:4:15,250.0,No,23.81,,
6,6.0,7/10/2020,15:4:16,238.1,No,23.82,,
7,7.0,7/10/2020,15:4:16,238.1,No,23.82,,
8,8.0,7/10/2020,15:4:16,232.56,No,23.82,,
9,9.0,7/10/2020,15:4:19,625.0,,No,23.87,
10,10.0,7/10/2020,15:4:20,476.19,,No,23.90,
11,11.0,7/10/2020,15:4:21,434.78,,No,23.90,
12,12.0,7/10/2020,15:4:21,454.55,,No,23.90,
13,13.0,7/10/2020,15:4:21,357.14,,No,23.91,
14,14.0,7/10/2020,15:4:22,333.33,,No,23.91,
15,15.0,7/10/2020,15:4:22,312.5,29.00,36.95,No,23.91
16,16.0,7/10/2020,15:4:22,285.71,24.00,36.95,No,23.92
17,17.0,7/10/2020,15:4:28,500.0,,No,23.85,
18,18.0,7/10/2020,15:4:28,476.19,29.00,36.95,No,23.85
19,19.0,7/10/2020,15:4:29,416.67,29.00,36.95,No,23.85
20,20.0,7/10/2020,15:4:29,416.67,30.00,36.95,No,23.85
21,21.0,7/10/2020,15:4:30,416.67,30.00,36.95,No,23.85
22,22.0,7/10/2020,15:4:30,400.0,30.00,36.95,No,23.85
23,23.0,7/10/2020,15:4:31,333.33,31.00,36.95,No,23.86
24,24.0,7/10/2020,15:4:31,344.83,29.19,36.84,No,23.86
25,25.0,7/10/2020,15:4:31,357.14,30.00,36.95,No,23.86
26,26.0,7/10/2020,15:4:32,344.83,,No,23.86,
27,27.0,7/10/2020,15:4:32,312.5,30.00,36.95,No,23.86
28,28.0,7/10/2020,15:4:32,344.83,30.09,36.74,No,23.86
29,29.0,7/10/2020,15:4:33,322.58,30.00,36.95,No,23.86
30,30.0,7/10/2020,15:4:33,344.83,30.06,36.71,No,23.86
31,31.0,7/10/2020,15:4:33,370.37,30.00,36.95,No,23.86
32,32.0,7/10/2020,15:4:34,400.0,30.00,36.95,No,23.87
33,33.0,7/10/2020,15:4:34,344.83,30.00,36.95,No,23.87
34,34.0,7/10/2020,15:4:34,333.33,30.00,36.95,No,23.87
35,35.0,7/10/2020,15:4:34,333.33,30.00,36.95,No,23.87
36,36.0,7/10/2020,15:4:35,333.33,30.00,36.95,No,23.88
37,37.0,7/10/2020,15:4:35,322.58,30.01,36.96,No,23.88
38,38.0,7/10/2020,15:4:35,344.83,30.00,36.95,No,23.88
39,39.0,7/10/2020,15:4:35,333.33,30.01,36.96,No,23.88
40,40.0,7/10/2020,15:4:36,333.33,30.05,36.70,No,23.88
41,41.0,7/10/2020,15:4:36,333.33,30.03,36.98,No,23.88
42,42.0,7/10/2020,15:4:36,322.58,30.03,36.98,No,23.88
43,43.0,7/10/2020,15:4:37,312.5,30.03,36.98,No,23.87
44,44.0,7/10/2020,15:4:37,312.5,30.00,36.95,No,23.87
45,45.0,7/10/2020,15:4:37,303.03,30.00,36.95,No,23.87
46,46.0,7/10/2020,15:4:37,303.03,30.00,36.95,No,23.88
47,47.0,7/10/2020,15:4:39,227.27,27.00,36.95,No,23.87
48,48.0,7/10/2020,15:4:39,909.09,28.00,36.95,No,23.87
49,49.0,7/10/2020,15:4:39,250.0,29.16,36.81,No,23.87
50,50.0,7/10/2020,15:4:39,909.09,29.00,36.95,No,23.87
51,51.0,7/10/2020,15:4:39,833.33,30.00,36.95,No,23.87
52,52.0,7/10/2020,15:4:40,833.33,30.00,36.95,No,23.86
53,53.0,7/10/2020,15:4:40,833.33,30.00,36.95,No,23.86
54,54.0,7/10/2020,15:4:40,769.23,30.00,36.95,No,23.86
55,55.0,7/10/2020,15:4:41,714.29,30.00,36.95,No,23.86
56,56.0,7/10/2020,15:4:41,666.67,30.00,36.95,No,23.86
57,57.0,7/10/2020,15:4:41,625.0,30.00,36.95,No,23.86
58,58.0,7/10/2020,15:4:41,769.23,30.00,36.95,No,23.86
59,59.0,7/10/2020,15:4:42,714.29,30.08,36.73,No,23.85
60,60.0,7/10/2020,15:4:42,555.56,30.00,36.95,No,23.85
61,61.0,7/10/2020,15:4:42,555.56,30.27,36.22,No,23.85
62,62.0,7/10/2020,15:4:42,500.0,,No,23.85,
63,63.0,7/10/2020,15:4:42,555.56,31.26,36.21,No,23.85
64,64.0,7/10/2020,15:4:42,416.67,,No,23.85,
65,65.0,7/10/2020,15:4:43,416.67,,No,23.85,
66,66.0,7/10/2020,15:4:43,555.56,32.13,36.78,No,23.85
67,67.0,7/10/2020,15:4:43,416.67,,No,23.85,
68,68.0,7/10/2020,15:4:43,555.56,31.39,36.34,No,23.85
69,69.0,7/10/2020,15:4:43,400.0,,No,23.85,
70,70.0,7/10/2020,15:4:44,370.37,30.00,36.95,No,23.85
71,71.0,7/10/2020,15:4:45,400.0,,No,23.84,
72,72.0,7/10/2020,15:4:45,400.0,29.00,36.95,No,23.84
73,73.0,7/10/2020,15:4:45,357.14,30.32,36.27,No,23.83
74,74.0,7/10/2020,15:4:45,303.03,27.52,36.47,No,23.83
75,75.0,7/10/2020,15:4:45,416.67,30.00,36.95,No,23.84
76,76.0,7/10/2020,15:4:45,294.12,27.43,36.38,No,23.84
77,77.0,7/10/2020,15:4:46,285.71,24.00,36.95,No,23.84
78,78.0,7/10/2020,15:4:46,454.55,31.00,36.95,No,23.84
79,79.0,7/10/2020,15:4:46,500.0,31.00,36.95,No,23.84
80,80.0,7/10/2020,15:4:46,312.5,24.00,36.95,No,23.84
81,81.0,7/10/2020,15:4:46,384.62,29.33,36.28,No,23.84
82,82.0,7/10/2020,15:4:46,416.67,28.02,36.97,No,23.86
83,83.0,7/10/2020,15:4:47,416.67,29.14,36.79,No,23.87
84,84.0,7/10/2020,15:4:47,400.0,30.84,36.79,No,23.89
85,85.0,7/10/2020,15:4:47,434.78,30.81,36.76,No,23.9
86,86.0,7/10/2020,15:4:49,270.27,30.00,36.95,No,23.88
87,87.0,7/10/2020,15:4:49,277.78,30.00,36.95,No,23.88
88,88.0,7/10/2020,15:4:49,238.1,29.02,36.97,No,23.89
89,89.0,7/10/2020,15:4:49,666.67,28.00,36.95,No,23.89
90,90.0,7/10/2020,15:4:49,208.33,29.00,36.95,Yes,23.91
91,91.0,7/10/2020,15:4:50,526.32,,No,23.97,
92,92.0,7/10/2020,15:4:50,555.56,,No,23.99,
93,93.0,7/10/2020,15:4:51,526.32,29.00,36.95,No,24.03
94,94.0,7/10/2020,15:4:52,434.78,29.20,36.85,No,24.03
95,95.0,7/10/2020,15:4:52,476.19,29.00,36.95,No,24.03
96,96.0,7/10/2020,15:4:52,434.78,,No,24.03,
97,97.0,7/10/2020,15:4:53,416.67,,No,24.03,
98,98.0,7/10/2020,15:4:53,400.0,29.00,36.95,No,24.03
99,99.0,7/10/2020,15:4:53,344.83,,No,24.02,
0,0.0,7/10/2020,15:4:53,333.33,,No,24.02,
1,1.0,7/10/2020,15:4:54,344.83,29.00,36.95,No,24.02
2,2.0,7/10/2020,15:4:54,312.5,25.06,36.71,No,24.02
3,3.0,7/10/2020,15:4:54,312.5,30.27,36.22,No,24.03
4,4.0,7/10/2020,15:4:54,312.5,28.31,36.26,No,24.04
5,5.0,7/10/2020,15:4:55,263.16,No,24.08,,
6,6.0,7/10/2020,15:5:1,400.0,,No,24.02,
7,7.0,7/10/2020,15:5:1,434.78,24.00,36.95,No,24.02
8,8.0,7/10/2020,15:5:1,526.32,26.58,36.53,No,24.02
9,9.0,7/10/2020,15:5:2,500.0,30.48,36.43,No,24.01
10,10.0,7/10/2020,15:5:2,500.0,30.00,36.95,No,24.0
11,11.0,7/10/2020,15:5:2,434.78,30.00,36.95,No,24.0
12,12.0,7/10/2020,15:5:3,370.37,30.00,36.95,No,23.99
13,13.0,7/10/2020,15:5:3,384.62,28.19,36.84,No,23.96
14,14.0,7/10/2020,15:5:3,416.67,28.15,36.80,No,23.93
15,15.0,7/10/2020,15:5:4,384.62,28.14,36.79,No,23.9
16,16.0,7/10/2020,15:5:4,370.37,32.00,36.95,No,23.88
17,17.0,7/10/2020,15:5:4,370.37,30.71,36.66,No,23.86
18,18.0,7/10/2020,15:5:4,344.83,,No,23.83,
19,19.0,7/10/2020,15:5:4,434.78,,No,23.83,
20,20.0,7/10/2020,15:5:5,333.33,,No,23.81,
21,21.0,7/10/2020,15:5:5,384.62,,No,23.81,
22,22.0,7/10/2020,15:5:5,357.14,,No,23.82,
23,23.0,7/10/2020,15:5:5,312.5,No,23.82,,
24,24.0,7/10/2020,15:5:6,294.12,,No,23.83,
25,25.0,7/10/2020,15:5:6,294.12,29.00,36.95,No,23.84
26,26.0,7/10/2020,15:5:6,312.5,No,23.84,,
27,27.0,7/10/2020,15:5:6,256.41,29.00,36.95,No,23.84
28,28.0,7/10/2020,15:5:6,833.33,,No,23.84,
29,29.0,7/10/2020,15:5:7,232.56,28.29,36.24,No,23.85
30,30.0,7/10/2020,15:5:7,769.23,,No,23.85,
31,31.0,7/10/2020,15:5:7,227.27,28.26,36.21,No,23.85
32,32.0,7/10/2020,15:5:7,714.29,,No,23.85,
33,33.0,7/10/2020,15:5:7,212.77,29.00,36.95,Yes,23.87
34,34.0,7/10/2020,15:5:7,714.29,27.00,36.95,No,23.87
35,35.0,7/10/2020,15:5:7,714.29,,No,23.89,
36,36.0,7/10/2020,15:5:7,294.12,No,23.89,,
37,37.0,7/10/2020,15:5:8,666.67,,No,23.91,
38,38.0,7/10/2020,15:5:8,625.0,,No,23.92,
39,39.0,7/10/2020,15:5:8,588.24,27.00,36.95,No,23.92
40,40.0,7/10/2020,15:5:8,588.24,27.00,36.95,No,23.92
41,41.0,7/10/2020,15:5:8,153.85,No,23.92,,
42,42.0,7/10/2020,15:5:9,526.32,29.00,36.95,No,23.9
43,43.0,7/10/2020,15:5:9,500.0,,No,23.88,
44,44.0,7/10/2020,15:5:9,500.0,,No,23.86,
45,45.0,7/10/2020,15:5:10,500.0,,No,23.84,
46,46.0,7/10/2020,15:5:10,454.55,,No,23.82,
47,47.0,7/10/2020,15:5:10,454.55,,No,23.82,
48,48.0,7/10/2020,15:5:10,588.24,28.00,36.95,No,23.82
49,49.0,7/10/2020,15:5:11,454.55,29.00,36.95,No,23.82
50,50.0,7/10/2020,15:5:11,434.78,,No,23.83,
51,51.0,7/10/2020,15:5:11,500.0,28.00,36.95,No,23.83
52,52.0,7/10/2020,15:5:11,400.0,,No,23.83,
53,53.0,7/10/2020,15:5:11,526.32,28.00,36.95,No,23.83
54,54.0,7/10/2020,15:5:11,416.67,,No,23.83,
55,55.0,7/10/2020,15:5:11,500.0,28.09,36.74,No,23.83
56,56.0,7/10/2020,15:5:12,384.62,,No,23.83,
57,57.0,7/10/2020,15:5:12,434.78,28.15,36.80,No,23.83
58,58.0,7/10/2020,15:5:12,357.14,,No,23.83,
59,59.0,7/10/2020,15:5:12,434.78,28.00,36.95,No,23.83
60,60.0,7/10/2020,15:5:12,357.14,25.00,36.95,No,23.84
61,61.0,7/10/2020,15:5:12,454.55,,No,23.84,
62,62.0,7/10/2020,15:5:12,370.37,29.00,36.95,No,23.84
63,63.0,7/10/2020,15:5:12,454.55,30.00,36.95,No,23.84
64,64.0,7/10/2020,15:5:13,333.33,27.50,36.45,No,23.86
65,65.0,7/10/2020,15:5:13,454.55,30.00,36.95,No,23.86
66,66.0,7/10/2020,15:5:13,588.24,,No,23.86,
67,67.0,7/10/2020,15:5:13,416.67,,No,23.88,
68,68.0,7/10/2020,15:5:13,344.83,,No,23.88,
69,69.0,7/10/2020,15:5:13,303.03,No,23.89,,
70,70.0,7/10/2020,15:5:14,526.32,30.00,36.95,No,23.9
71,71.0,7/10/2020,15:5:14,454.55,30.00,36.95,No,23.92
72,72.0,7/10/2020,15:5:14,476.19,30.00,36.95,No,23.93
73,73.0,7/10/2020,15:5:14,303.03,31.00,36.95,No,23.93
74,74.0,7/10/2020,15:5:14,416.67,,No,23.95,
75,75.0,7/10/2020,15:5:14,312.5,No,23.95,,
76,76.0,7/10/2020,15:5:15,454.55,29.00,36.95,No,23.95
77,77.0,7/10/2020,15:5:15,416.67,,No,23.96,
78,78.0,7/10/2020,15:5:15,416.67,,No,23.96,
79,79.0,7/10/2020,15:5:16,384.62,30.00,36.95,No,23.96
80,80.0,7/10/2020,15:5:16,370.37,28.11,36.76,No,23.97
81,81.0,7/10/2020,15:5:16,357.14,25.70,36.65,No,23.98
82,82.0,7/10/2020,15:5:18,500.0,,No,24.02,
83,83.0,7/10/2020,15:5:19,625.0,,No,24.01,
84,84.0,7/10/2020,15:5:20,625.0,,No,24.00,
85,85.0,7/10/2020,15:5:20,588.24,,No,24.00,
86,86.0,7/10/2020,15:5:20,833.33,,No,23.98,
87,87.0,7/10/2020,15:5:21,769.23,,No,23.97,
88,88.0,7/10/2020,15:5:21,625.0,28.00,36.95,No,23.97
89,89.0,7/10/2020,15:5:21,555.56,,No,23.95,
90,90.0,7/10/2020,15:5:21,769.23,29.00,36.95,No,23.95
91,91.0,7/10/2020,15:5:21,555.56,29.00,36.95,No,23.93
92,92.0,7/10/2020,15:5:21,769.23,,No,23.93,
93,93.0,7/10/2020,15:5:21,454.55,,No,23.91,
94,94.0,7/10/2020,15:5:21,714.29,,No,23.91,
95,95.0,7/10/2020,15:5:22,833.33,,No,23.90,
96,96.0,7/10/2020,15:5:22,769.23,,No,23.90,
97,97.0,7/10/2020,15:5:22,555.56,,No,23.90,
98,98.0,7/10/2020,15:5:23,476.19,,No,23.92,
99,99.0,7/10/2020,15:5:23,555.56,29.00,36.95,No,23.92
0,0.0,7/10/2020,15:5:23,500.0,29.00,36.95,No,23.93
1,1.0,7/10/2020,15:5:23,526.32,,No,23.94,
2,2.0,7/10/2020,15:5:24,588.24,,No,23.96,
3,3.0,7/10/2020,15:5:24,588.24,30.00,36.95,No,23.96
4,4.0,7/10/2020,15:5:24,476.19,30.00,36.95,No,23.96
5,5.0,7/10/2020,15:5:24,526.32,28.38,36.33,No,23.96
6,6.0,7/10/2020,15:5:24,400.0,30.00,36.95,No,23.96
7,7.0,7/10/2020,15:5:24,434.78,30.00,36.95,No,23.97
8,8.0,7/10/2020,15:5:24,434.78,29.00,36.95,No,23.97
9,9.0,7/10/2020,15:5:24,500.0,30.00,36.95,No,23.97
10,10.0,7/10/2020,15:5:24,344.83,29.00,36.95,No,23.97
11,11.0,7/10/2020,15:5:24,434.78,30.00,36.95,No,23.99
12,12.0,7/10/2020,15:5:25,416.67,29.00,36.95,No,23.99
13,13.0,7/10/2020,15:5:25,476.19,30.00,36.95,No,23.99
14,14.0,7/10/2020,15:5:25,370.37,29.00,36.95,No,24.01
15,15.0,7/10/2020,15:5:25,500.0,30.00,36.95,No,24.01
16,16.0,7/10/2020,15:5:25,526.32,,No,24.01,
17,17.0,7/10/2020,15:5:25,625.0,32.00,36.95,No,24.01
18,18.0,7/10/2020,15:5:25,476.19,,No,24.02,
19,19.0,7/10/2020,15:5:25,416.67,30.00,36.95,No,24.02
20,20.0,7/10/2020,15:5:25,344.83,27.01,36.96,No,24.02
21,21.0,7/10/2020,15:5:25,303.03,No,24.02,,
22,22.0,7/10/2020,15:5:25,555.56,32.00,36.95,No,24.02
23,23.0,7/10/2020,15:5:25,344.83,28.00,36.95,No,24.03
24,24.0,7/10/2020,15:5:25,277.78,No,24.03,,
25,25.0,7/10/2020,15:5:25,476.19,30.00,36.95,No,24.03
26,26.0,7/10/2020,15:5:25,400.0,,No,24.03,
27,27.0,7/10/2020,15:5:26,333.33,29.00,36.95,No,24.04
28,28.0,7/10/2020,15:5:26,434.78,,No,24.04,
29,29.0,7/10/2020,15:5:26,434.78,,No,24.04,
30,30.0,7/10/2020,15:5:26,588.24,32.00,36.95,No,24.04
31,31.0,7/10/2020,15:5:26,322.58,28.00,36.95,No,24.05
32,32.0,7/10/2020,15:5:26,434.78,,No,24.05,
33,33.0,7/10/2020,15:5:26,384.62,,No,24.05,
34,34.0,7/10/2020,15:5:26,476.19,32.00,36.95,No,24.05
35,35.0,7/10/2020,15:5:26,384.62,29.23,36.88,No,24.06
36,36.0,7/10/2020,15:5:26,434.78,32.00,36.95,No,24.06
37,37.0,7/10/2020,15:5:26,333.33,30.02,36.97,No,24.06
38,38.0,7/10/2020,15:5:26,526.32,30.00,36.95,No,24.06
39,39.0,7/10/2020,15:5:27,344.83,29.19,36.84,No,24.05
40,40.0,7/10/2020,15:5:27,312.5,30.00,36.95,No,24.05
41,41.0,7/10/2020,15:5:27,476.19,28.00,36.95,No,24.05
42,42.0,7/10/2020,15:5:27,294.12,No,24.05,,
43,43.0,7/10/2020,15:5:27,357.14,27.42,36.37,No,24.04
44,44.0,7/10/2020,15:5:27,312.5,30.00,36.95,No,24.04
45,45.0,7/10/2020,15:5:27,434.78,28.12,36.77,No,24.04
46,46.0,7/10/2020,15:5:27,303.03,No,24.04,,
47,47.0,7/10/2020,15:5:27,344.83,25.38,36.33,No,24.04
48,48.0,7/10/2020,15:5:27,294.12,29.00,36.95,No,24.04
49,49.0,7/10/2020,15:5:27,500.0,32.00,36.95,No,24.04
50,50.0,7/10/2020,15:5:28,454.55,31.35,36.30,No,24.03
51,51.0,7/10/2020,15:5:28,285.71,,No,24.03,
52,52.0,7/10/2020,15:5:28,370.37,No,24.03,,
53,53.0,7/10/2020,15:5:28,400.0,No,24.03,,
54,54.0,7/10/2020,15:5:28,333.33,No,24.02,,
55,55.0,7/10/2020,15:5:28,454.55,31.03,36.98,No,24.02
56,56.0,7/10/2020,15:5:29,357.14,28.41,36.36,No,24.03
57,57.0,7/10/2020,15:5:29,357.14,29.81,36.76,No,24.04
58,58.0,7/10/2020,15:5:29,322.58,,No,24.04,
59,59.0,7/10/2020,15:5:29,344.83,31.40,36.35,No,24.05
60,60.0,7/10/2020,15:5:29,357.14,31.38,36.33,No,24.06
61,61.0,7/10/2020,15:5:30,322.58,30.53,36.48,No,24.07
62,62.0,7/10/2020,15:5:30,526.32,,No,24.07,
63,63.0,7/10/2020,15:5:30,400.0,29.00,36.95,No,24.08
64,64.0,7/10/2020,15:5:30,263.16,29.19,36.84,No,24.08
65,65.0,7/10/2020,15:5:30,416.67,,No,24.10,
66,66.0,7/10/2020,15:5:30,250.0,No,24.12,,
67,67.0,7/10/2020,15:5:30,384.62,,No,24.12,
68,68.0,7/10/2020,15:5:31,217.39,No,24.12,,
69,69.0,7/10/2020,15:5:31,357.14,,No,24.12,
70,70.0,7/10/2020,15:5:31,357.14,,No,24.13,
71,71.0,7/10/2020,15:5:31,344.83,28.00,36.95,No,24.14
72,72.0,7/10/2020,15:5:32,285.71,No,24.18,,
73,73.0,7/10/2020,15:5:41,625.0,28.00,36.95,No,23.85
74,74.0,7/10/2020,15:5:42,588.24,28.00,36.95,No,23.84
75,75.0,7/10/2020,15:5:42,500.0,28.00,36.95,No,23.82
76,76.0,7/10/2020,15:5:42,526.32,28.00,36.95,No,23.79
77,77.0,7/10/2020,15:5:42,555.56,28.00,36.95,No,23.75
78,78.0,7/10/2020,15:5:43,714.29,28.00,36.95,No,23.74
79,79.0,7/10/2020,15:5:43,526.32,28.09,36.74,No,23.72
80,80.0,7/10/2020,15:5:43,500.0,,No,23.71,
81,81.0,7/10/2020,15:5:43,476.19,,No,23.68,
82,82.0,7/10/2020,15:5:44,500.0,29.00,36.95,No,23.67
83,83.0,7/10/2020,15:5:44,625.0,,No,23.67,
84,84.0,7/10/2020,15:5:44,500.0,29.00,36.95,No,23.65
85,85.0,7/10/2020,15:5:44,434.78,29.00,36.95,No,23.64
86,86.0,7/10/2020,15:5:44,500.0,28.00,36.95,No,23.64
87,87.0,7/10/2020,15:5:44,400.0,29.00,36.95,No,23.62
